0.45mm_10steps_500ms_1.csv,0.45mm_10steps_500ms_2.csv,0.45mm_40steps_300ms_1.csv,0.45mm_40steps_300ms_2.csv,0.45mm_480steps_300ms.csv,0.45mm_80steps_300ms.csv,single_step_40_300ms_1.csv,single_step_40_300ms_2.csv,triple_step_40_300ms_1.csv,triple_step_40_300ms_2.csv,triple_step_40_300ms_3.csv
11.549,11.06,15.327,304.054,45.981,178.92,22.707,22.809,15.518,13.955,13.955
11.549,11.054,15.328,303.687,45.902,178.919,22.707,22.809,15.518,13.955,13.955
11.549,11.051,15.328,303.312,45.818,178.916,22.707,22.809,15.518,13.955,13.955
11.549,11.053,15.329,302.933,45.713,178.913,22.707,22.809,15.518,13.955,13.955
11.549,11.053,15.329,302.56,45.617,178.912,22.707,22.809,15.518,13.955,13.955
11.549,11.053,15.33,302.185,45.526,178.91,22.707,22.809,15.518,13.955,13.955
11.549,11.053,15.33,301.799,45.427,178.907,22.708,22.809,15.518,13.954,13.954
11.549,11.054,15.331,301.421,45.349,178.904,22.708,22.809,15.518,13.955,13.955
11.549,11.054,15.331,301.051,45.32,178.902,22.709,22.809,15.518,13.955,13.955
11.549,11.054,15.331,300.666,45.303,178.899,22.71,22.809,15.518,13.955,13.955
11.548,11.052,15.332,300.281,45.283,178.896,22.712,22.809,15.518,13.954,13.954
11.548,11.049,15.332,299.925,45.291,178.893,22.713,22.809,15.518,13.954,13.954
11.548,11.047,15.332,299.607,45.293,178.889,22.714,22.809,15.518,13.955,13.955
11.548,11.046,15.333,299.312,45.284,178.886,22.714,22.809,15.518,13.954,13.954
11.548,11.044,15.333,299.071,45.284,178.882,22.715,22.809,15.518,13.954,13.954
11.548,11.043,15.333,298.877,45.294,178.88,22.715,22.809,15.518,13.954,13.954
11.547,11.043,15.334,298.712,45.29,178.876,22.716,22.809,15.518,13.954,13.954
11.547,11.043,15.334,298.596,45.286,178.873,22.717,22.809,15.518,13.954,13.954
11.547,11.043,15.334,298.534,45.289,178.87,22.718,22.809,15.518,13.954,13.954
11.547,11.044,15.335,298.49,45.289,178.867,22.719,22.809,15.517,13.954,13.954
11.547,11.044,15.335,298.446,45.283,178.865,22.72,22.809,15.517,13.954,13.954
11.547,11.044,15.335,298.427,45.282,178.863,22.722,22.809,15.517,13.954,13.954
11.547,11.046,15.336,298.407,45.285,178.861,22.723,22.809,15.517,13.954,13.954
11.547,11.047,15.336,298.38,45.281,178.86,22.724,22.809,15.517,13.954,13.954
11.547,11.047,15.336,298.362,45.278,178.858,22.725,22.809,15.517,13.954,13.954
11.547,11.047,15.336,298.35,45.281,178.857,22.726,22.809,15.517,13.954,13.954
11.546,11.047,15.337,298.332,45.282,178.855,22.726,22.809,15.517,13.954,13.954
11.546,11.048,15.337,298.316,45.28,178.852,22.727,22.809,15.517,13.954,13.954
11.546,11.048,15.337,298.303,45.281,178.851,22.727,22.809,15.517,13.954,13.954
11.546,11.049,15.338,298.291,45.282,178.848,22.728,22.808,15.517,13.954,13.954
11.546,11.047,15.338,298.276,45.281,178.847,22.729,22.808,15.517,13.954,13.954
11.546,11.046,15.338,298.266,45.28,178.845,22.73,22.808,15.515,13.954,13.954
11.546,11.046,15.339,298.257,45.281,178.843,22.731,22.808,15.505,13.954,13.954
11.546,11.045,15.339,298.246,45.279,178.841,22.732,22.808,15.494,13.954,13.954
11.546,11.045,15.339,298.235,45.278,178.839,22.734,22.808,15.484,13.954,13.954
11.545,11.045,15.339,298.226,45.278,178.838,22.734,22.808,15.467,13.954,13.954
11.545,11.045,15.34,298.218,45.277,178.836,22.735,22.809,15.444,13.954,13.954
11.545,11.045,15.34,298.209,45.275,178.833,22.735,22.809,15.423,13.954,13.954
11.545,11.045,15.34,298.2,45.276,178.832,22.736,22.809,15.409,13.954,13.954
11.545,11.046,15.341,298.192,45.276,178.829,22.736,22.809,15.395,13.954,13.954
11.545,11.046,15.341,298.184,45.275,178.827,22.737,22.809,15.383,13.954,13.954
11.545,11.046,15.341,298.177,45.274,178.824,22.738,22.809,15.372,13.954,13.954
11.545,11.047,15.342,298.169,45.275,178.821,22.739,22.809,15.369,13.954,13.954
11.545,11.048,15.342,298.162,45.275,178.818,22.74,22.809,15.372,13.954,13.954
11.545,11.047,15.342,298.155,45.274,178.816,22.741,22.809,15.372,13.954,13.954
11.544,11.047,15.343,298.147,45.274,178.813,22.742,22.809,15.371,13.954,13.954
11.544,11.046,15.343,298.141,45.273,178.811,22.743,22.808,15.371,13.954,13.954
11.544,11.045,15.343,298.135,45.272,178.809,22.744,22.808,15.369,13.954,13.954
11.544,11.045,15.344,298.128,45.272,178.807,22.745,22.808,15.368,13.954,13.954
11.544,11.045,15.344,298.122,45.271,178.804,22.745,22.808,15.371,13.954,13.954
11.544,11.045,15.344,298.116,45.27,178.801,22.745,22.808,15.365,13.954,13.954
11.544,11.046,15.345,298.111,45.269,178.797,22.745,22.809,15.36,13.954,13.954
11.544,11.045,15.345,298.105,45.269,178.794,22.745,22.809,15.362,13.954,13.954
11.544,11.047,15.345,298.101,45.269,178.791,22.744,22.81,15.363,13.954,13.954
11.544,11.048,15.346,298.095,45.269,178.786,22.744,22.81,15.359,13.954,13.954
11.544,11.049,15.346,298.09,45.269,178.783,22.744,22.811,15.358,13.954,13.954
11.544,11.05,15.346,298.085,45.268,178.778,22.744,22.812,15.362,13.954,13.954
11.543,11.049,15.347,298.079,45.268,178.775,22.744,22.813,15.362,13.95,13.95
11.543,11.048,15.347,298.074,45.267,178.772,22.744,22.815,15.36,13.936,13.936
11.543,11.047,15.347,298.069,45.267,178.77,22.744,22.816,15.361,13.927,13.927
11.543,11.047,15.348,298.064,45.266,178.767,22.745,22.816,15.362,13.916,13.916
11.543,11.044,15.348,298.06,45.265,178.764,22.745,22.817,15.36,13.895,13.895
11.543,11.043,15.348,298.056,45.265,178.761,22.745,22.817,15.359,13.872,13.872
11.542,11.043,15.349,298.052,45.264,178.757,22.745,22.818,15.358,13.854,13.854
11.542,11.043,15.349,298.046,45.264,178.754,22.745,22.819,15.358,13.843,13.843
11.542,11.044,15.35,298.043,45.264,178.75,22.745,22.82,15.357,13.831,13.831
11.542,11.046,15.35,298.039,45.263,178.747,22.744,22.821,15.358,13.821,13.821
11.542,11.047,15.35,298.034,45.263,178.744,22.744,22.823,15.357,13.811,13.811
11.542,11.047,15.351,298.03,45.262,178.74,22.744,22.824,15.357,13.813,13.813
11.542,11.046,15.351,298.026,45.262,178.737,22.744,22.826,15.358,13.818,13.818
11.542,11.045,15.351,298.022,45.262,178.735,22.744,22.826,15.358,13.819,13.819
11.542,11.044,15.352,298.017,45.262,178.733,22.744,22.827,15.358,13.819,13.819
11.541,11.042,15.352,298.014,45.261,178.731,22.744,22.827,15.357,13.817,13.817
11.541,11.04,15.352,298.011,45.26,178.729,22.744,22.828,15.357,13.815,13.815
11.541,11.037,15.352,298.007,45.26,178.727,22.744,22.828,15.357,13.817,13.817
11.542,11.034,15.353,298.004,45.26,178.724,22.744,22.829,15.355,13.818,13.818
11.542,11.034,15.353,298.0,45.259,178.722,22.744,22.83,15.355,13.811,13.811
11.541,11.033,15.354,297.996,45.258,178.72,22.744,22.831,15.355,13.808,13.808
11.541,11.033,15.354,297.993,45.258,178.717,22.744,22.832,15.355,13.811,13.811
11.541,11.033,15.354,297.99,45.257,178.714,22.744,22.833,15.355,13.812,13.812
11.541,11.032,15.354,297.986,45.257,178.712,22.744,22.834,15.355,13.807,13.807
11.541,11.032,15.354,297.983,45.257,178.71,22.744,22.836,15.355,13.808,13.808
11.541,11.032,15.355,297.98,45.256,178.708,22.744,22.836,15.355,13.813,13.813
11.541,11.033,15.355,297.976,45.256,178.706,22.744,22.837,15.355,13.811,13.811
11.54,11.032,15.355,297.973,45.256,178.705,22.744,22.837,15.355,13.81,13.81
11.54,11.032,15.355,297.97,45.255,178.704,22.744,22.838,15.355,13.812,13.812
11.541,11.032,15.356,297.968,45.255,178.703,22.744,22.838,15.355,13.812,13.812
11.54,11.031,15.356,297.964,45.254,178.702,22.744,22.839,15.354,13.81,13.81
11.54,11.031,15.356,297.961,45.254,178.701,22.744,22.84,15.354,13.809,13.809
11.54,11.03,15.357,297.958,45.253,178.7,22.744,22.841,15.354,13.809,13.809
11.54,11.03,15.357,297.955,45.253,178.703,22.744,22.842,15.354,13.808,13.808
11.54,11.029,15.357,297.952,45.252,178.709,22.744,22.843,15.354,13.807,13.807
11.54,11.029,15.358,297.949,45.252,178.715,22.744,22.845,15.354,13.808,13.808
11.54,11.029,15.358,297.946,45.251,178.722,22.744,22.845,15.354,13.807,13.807
11.54,11.029,15.358,297.943,45.251,178.729,22.744,22.846,15.354,13.808,13.808
11.54,11.03,15.358,297.94,45.25,178.737,22.744,22.846,15.354,13.809,13.809
11.539,11.03,15.359,297.938,45.25,178.745,22.744,22.847,15.354,13.809,13.809
11.539,11.03,15.359,297.935,45.25,178.754,22.744,22.846,15.353,13.808,13.808
11.539,11.031,15.359,297.932,45.249,178.759,22.744,22.846,15.353,13.808,13.808
11.539,11.031,15.359,297.93,45.249,178.76,22.744,22.846,15.353,13.809,13.809
11.539,11.031,15.36,297.927,45.248,178.762,22.744,22.846,15.353,13.808,13.808
11.539,11.031,15.36,297.924,45.248,178.761,22.744,22.846,15.352,13.807,13.807
11.539,11.031,15.36,297.922,45.248,178.761,22.744,22.846,15.352,13.807,13.807
11.539,11.032,15.36,297.919,45.247,178.761,22.744,22.846,15.352,13.807,13.807
11.539,11.033,15.361,297.917,45.246,178.76,22.744,22.846,15.352,13.806,13.806
11.539,11.034,15.361,297.915,45.246,178.759,22.744,22.846,15.352,13.806,13.806
11.538,11.034,15.361,297.913,45.246,178.758,22.744,22.846,15.352,13.807,13.807
11.539,11.034,15.362,297.91,45.245,178.757,22.744,22.846,15.352,13.807,13.807
11.538,11.034,15.362,297.908,45.245,178.756,22.744,22.846,15.352,13.807,13.807
11.538,11.032,15.362,297.906,45.244,178.756,22.744,22.846,15.352,13.807,13.807
11.538,11.03,15.363,297.904,45.244,178.755,22.744,22.846,15.352,13.807,13.807
11.538,11.029,15.363,297.901,45.243,178.754,22.744,22.846,15.351,13.807,13.807
11.538,11.026,15.363,297.898,45.243,178.754,22.744,22.846,15.351,13.807,13.807
11.538,11.023,15.364,297.896,45.243,178.752,22.744,22.846,15.351,13.806,13.806
11.537,11.022,15.364,297.894,45.242,178.751,22.744,22.846,15.351,13.806,13.806
11.537,11.021,15.364,297.892,45.242,178.749,22.744,22.846,15.351,13.806,13.806
11.537,11.02,15.365,297.889,45.242,178.747,22.744,22.846,15.351,13.806,13.806
11.537,11.02,15.365,297.887,45.241,178.747,22.744,22.846,15.351,13.806,13.806
11.537,11.021,15.366,297.885,45.241,178.745,22.743,22.846,15.351,13.806,13.806
11.537,11.022,15.366,297.883,45.24,178.744,22.743,22.846,15.351,13.806,13.806
11.537,11.023,15.366,297.881,45.24,178.742,22.743,22.846,15.351,13.806,13.806
11.537,11.023,15.367,297.879,45.239,178.74,22.744,22.846,15.351,13.806,13.806
11.537,11.024,15.367,297.877,45.239,178.739,22.743,22.846,15.351,13.806,13.806
11.537,11.024,15.367,297.874,45.239,178.737,22.743,22.846,15.351,13.806,13.806
11.536,11.024,15.368,297.872,45.238,178.736,22.743,22.846,15.35,13.806,13.806
11.537,11.024,15.368,297.87,45.238,178.734,22.743,22.846,15.35,13.806,13.806
11.537,11.024,15.368,297.868,45.237,178.732,22.744,22.846,15.35,13.805,13.805
11.536,11.024,15.368,297.867,45.237,178.731,22.744,22.846,15.35,13.805,13.805
11.536,11.023,15.369,297.865,45.236,178.729,22.744,22.846,15.35,13.805,13.805
11.536,11.023,15.369,297.863,45.236,178.729,22.744,22.846,15.35,13.805,13.805
11.536,11.023,15.369,297.861,45.235,178.728,22.744,22.846,15.35,13.805,13.805
11.536,11.024,15.37,297.859,45.235,178.727,22.744,22.846,15.35,13.805,13.805
11.536,11.024,15.37,297.857,45.234,178.726,22.744,22.846,15.35,13.805,13.805
11.536,11.023,15.37,297.854,45.234,178.723,22.743,22.846,15.35,13.805,13.805
11.535,11.021,15.37,297.853,45.234,178.719,22.743,22.846,15.35,13.805,13.805
11.536,11.02,15.371,297.85,45.233,178.714,22.743,22.846,15.35,13.805,13.805
11.536,11.019,15.371,297.848,45.233,178.69,22.743,22.846,15.35,13.805,13.805
11.535,11.018,15.371,297.846,45.232,178.622,22.743,22.846,15.35,13.805,13.805
11.535,11.017,15.371,297.844,45.232,178.564,22.743,22.846,15.35,13.805,13.805
11.535,11.015,15.372,297.843,45.232,178.622,22.743,22.846,15.35,13.805,13.805
11.535,11.014,15.372,297.841,45.231,178.488,22.743,22.846,15.35,13.805,13.805
11.535,11.014,15.372,297.84,45.231,178.342,22.743,22.846,15.35,13.805,13.805
11.535,11.014,15.372,297.838,45.23,178.236,22.743,22.846,15.35,13.805,13.805
11.535,11.015,15.373,297.837,45.23,177.901,22.743,22.846,15.349,13.805,13.805
11.535,11.015,15.373,297.835,45.23,177.54,22.743,22.846,15.349,13.805,13.805
11.535,11.015,15.373,297.834,45.229,177.279,22.743,22.846,15.349,13.805,13.805
11.535,11.015,15.373,297.832,45.229,177.021,22.743,22.846,15.349,13.805,13.805
11.534,11.015,15.374,297.831,45.228,176.608,22.743,22.846,15.349,13.805,13.805
11.535,11.015,15.374,297.829,45.228,176.221,22.743,22.846,15.349,13.805,13.805
11.534,11.015,15.374,297.827,45.228,175.772,22.743,22.846,15.349,13.804,13.804
11.534,11.014,15.375,297.826,45.227,175.24,22.743,22.846,15.349,13.804,13.804
11.534,11.012,15.375,297.824,45.227,174.905,22.743,22.846,15.349,13.804,13.804
11.534,11.012,15.375,297.823,45.226,174.615,22.743,22.846,15.349,13.804,13.804
11.534,11.012,15.375,297.821,45.226,174.255,22.743,22.846,15.349,13.804,13.804
11.534,11.012,15.376,297.82,45.226,173.875,22.743,22.846,15.349,13.804,13.804
11.533,11.011,15.376,297.818,45.225,173.539,22.743,22.846,15.349,13.804,13.804
11.533,11.011,15.376,297.816,45.225,173.361,22.743,22.846,15.349,13.804,13.804
11.533,11.01,15.376,297.814,45.221,173.258,22.743,22.846,15.349,13.804,13.804
11.533,11.009,15.376,297.813,45.188,173.2,22.743,22.846,15.349,13.804,13.804
11.533,11.009,15.377,297.811,45.129,173.174,22.743,22.846,15.349,13.804,13.804
11.534,11.008,15.377,297.809,45.257,173.146,22.743,22.846,15.349,13.804,13.804
11.533,11.008,15.377,297.808,45.322,173.131,22.744,22.846,15.348,13.804,13.804
11.533,11.007,15.378,297.806,45.213,173.124,22.744,22.846,15.348,13.804,13.804
11.534,11.007,15.378,297.805,45.303,173.113,22.745,22.846,15.348,13.804,13.804
11.534,11.007,15.378,297.803,45.209,173.104,22.746,22.846,15.348,13.804,13.804
11.534,11.006,15.379,297.802,45.106,173.099,22.747,22.846,15.348,13.804,13.804
11.533,11.007,15.379,297.8,45.033,173.093,22.748,22.846,15.348,13.804,13.804
11.533,11.006,15.379,297.781,44.998,173.085,22.749,22.846,15.348,13.804,13.804
11.532,11.006,15.38,297.718,44.767,173.079,22.75,22.845,15.348,13.804,13.804
11.532,11.006,15.38,297.614,44.598,173.075,22.751,22.846,15.348,13.804,13.804
11.532,11.006,15.38,297.482,44.608,173.07,22.751,22.846,15.348,13.804,13.804
11.532,11.006,15.38,297.296,44.421,173.064,22.752,22.846,15.348,13.804,13.804
11.531,11.007,15.381,297.067,44.411,173.061,22.753,22.846,15.348,13.804,13.804
11.531,11.007,15.381,296.805,44.415,173.056,22.753,22.846,15.348,13.804,13.804
11.532,11.008,15.381,296.494,44.423,173.052,22.754,22.846,15.348,13.804,13.804
11.532,11.008,15.382,296.148,44.415,173.048,22.756,22.846,15.348,13.804,13.804
11.532,11.009,15.382,295.808,44.413,173.045,22.757,22.846,15.348,13.804,13.804
11.532,11.009,15.382,295.462,44.417,173.041,22.758,22.846,15.348,13.804,13.804
11.532,11.009,15.382,295.098,44.415,173.037,22.759,22.846,15.348,13.804,13.804
11.533,11.008,15.383,294.739,44.408,173.034,22.761,22.846,15.348,13.804,13.804
11.533,11.008,15.383,294.38,44.41,173.03,22.761,22.846,15.348,13.804,13.804
11.532,11.007,15.383,294.008,44.41,173.026,22.762,22.846,15.348,13.804,13.804
11.531,11.006,15.384,293.635,44.406,173.023,22.763,22.845,15.348,13.804,13.804
11.53,11.004,15.384,293.266,44.405,173.02,22.763,22.845,15.348,13.804,13.804
11.531,11.004,15.384,292.898,44.408,173.018,22.764,22.845,15.348,13.803,13.803
11.529,11.003,15.384,292.526,44.407,173.015,22.765,22.845,15.348,13.804,13.804
11.528,11.002,15.384,292.15,44.405,173.012,22.767,22.845,15.348,13.804,13.804
11.528,11.002,15.385,291.779,44.407,173.01,22.769,22.845,15.346,13.803,13.803
11.528,11.001,15.385,291.407,44.408,173.008,22.77,22.845,15.337,13.803,13.803
11.529,11.001,15.385,291.028,44.406,173.006,22.772,22.845,15.322,13.803,13.803
11.529,11.001,15.386,290.654,44.406,173.004,22.774,22.845,15.312,13.803,13.803
11.529,11.001,15.386,290.289,44.407,173.014,22.776,22.845,15.295,13.803,13.803
11.528,11.0,15.386,289.911,44.404,173.059,22.776,22.846,15.27,13.803,13.803
11.529,11.0,15.386,289.53,44.403,173.107,22.777,22.846,15.245,13.803,13.803
11.53,10.999,15.387,289.159,44.403,173.192,22.777,22.846,15.228,13.803,13.803
11.529,10.998,15.387,288.778,44.401,173.29,22.777,22.846,15.214,13.803,13.803
11.529,10.998,15.387,288.388,44.4,173.387,22.777,22.846,15.2,13.804,13.804
11.53,10.997,15.388,288.019,44.4,173.47,22.778,22.846,15.188,13.804,13.804
11.53,10.996,15.388,287.69,44.4,173.55,22.778,22.846,15.181,13.803,13.803
11.53,10.996,15.388,287.386,44.399,173.625,22.778,22.846,15.185,13.803,13.803
11.53,10.995,15.389,287.123,44.399,173.654,22.779,22.846,15.188,13.804,13.804
11.53,10.995,15.389,286.92,44.4,173.689,22.78,22.846,15.187,13.803,13.803
11.53,10.995,15.389,286.75,44.399,173.687,22.78,22.846,15.186,13.803,13.803
11.53,10.995,15.389,286.625,44.398,173.63,22.78,22.846,15.184,13.803,13.803
11.53,10.994,15.389,286.559,44.398,173.557,22.781,22.845,15.183,13.803,13.803
11.529,10.995,15.39,286.525,44.397,173.486,22.781,22.845,15.187,13.803,13.803
11.529,10.995,15.39,286.488,44.396,173.464,22.781,22.845,15.182,13.803,13.803
11.528,10.994,15.39,286.465,44.396,173.477,22.781,22.846,15.175,13.803,13.803
11.529,10.995,15.39,286.453,44.395,173.468,22.781,22.846,15.176,13.803,13.803
11.529,10.995,15.39,286.43,44.394,173.423,22.781,22.847,15.179,13.803,13.803
11.528,10.995,15.391,286.412,44.393,173.381,22.781,22.847,15.176,13.803,13.803
11.528,10.995,15.391,286.403,44.393,173.383,22.781,22.848,15.173,13.803,13.803
11.528,10.995,15.391,286.39,44.393,173.407,22.781,22.849,15.177,13.803,13.803
11.528,10.995,15.391,286.374,44.393,173.454,22.781,22.85,15.179,13.801,13.801
11.528,10.995,15.391,286.363,44.393,173.468,22.781,22.851,15.176,13.788,13.788
11.528,10.995,15.392,286.354,44.392,173.437,22.781,22.852,15.177,13.777,13.777
11.527,10.995,15.392,286.343,44.391,173.456,22.781,22.853,15.178,13.767,13.767
11.527,10.995,15.393,286.332,44.391,173.512,22.781,22.853,15.177,13.747,13.747
11.528,10.994,15.393,286.326,44.391,173.567,22.781,22.854,15.175,13.723,13.723
11.528,10.994,15.393,286.317,44.39,173.597,22.781,22.855,15.174,13.702,13.702
11.528,10.994,15.393,286.307,44.389,173.641,22.781,22.855,15.174,13.689,13.689
11.528,10.994,15.394,286.298,44.389,173.646,22.781,22.856,15.172,13.677,13.677
11.528,10.993,15.394,286.291,44.388,173.625,22.781,22.858,15.173,13.666,13.666
11.528,10.993,15.394,286.283,44.387,173.605,22.781,22.859,15.173,13.656,13.656
11.527,10.993,15.395,286.274,44.387,173.522,22.781,22.86,15.172,13.655,13.655
11.527,10.993,15.395,286.267,44.387,173.427,22.781,22.862,15.173,13.66,13.66
11.527,10.993,15.395,286.259,44.386,173.331,22.781,22.863,15.174,13.663,13.663
11.527,10.993,15.395,286.251,44.386,173.249,22.781,22.864,15.174,13.662,13.662
11.527,10.993,15.395,286.245,44.385,173.146,22.781,22.864,15.173,13.661,13.661
11.527,10.992,15.396,286.239,44.385,173.07,22.781,22.865,15.174,13.659,13.659
11.527,10.993,15.396,286.233,44.385,173.004,22.781,22.866,15.173,13.66,13.66
11.527,10.993,15.396,286.226,44.384,172.939,22.781,22.867,15.171,13.662,13.662
11.527,10.992,15.397,286.221,44.383,172.92,22.781,22.868,15.171,13.656,13.656
11.527,10.992,15.397,286.215,44.383,172.903,22.781,22.87,15.171,13.651,13.651
11.527,10.992,15.397,286.209,44.383,172.885,22.781,22.871,15.171,13.653,13.653
11.526,10.992,15.397,286.204,44.382,172.876,22.781,22.873,15.171,13.656,13.656
11.526,10.992,15.398,286.198,44.381,172.869,22.78,22.875,15.171,13.652,13.652
11.526,10.992,15.398,286.193,44.381,172.864,22.78,22.877,15.171,13.651,13.651
11.526,10.991,15.398,286.188,44.38,172.861,22.78,22.878,15.171,13.656,13.656
11.526,10.991,15.398,286.183,44.38,172.859,22.78,22.879,15.171,13.656,13.656
11.525,10.991,15.399,286.179,44.379,172.857,22.78,22.879,15.171,13.653,13.653
11.526,10.991,15.399,286.174,44.379,172.854,22.78,22.879,15.171,13.655,13.655
11.525,10.99,15.399,286.17,44.378,172.852,22.781,22.879,15.171,13.655,13.655
11.525,10.99,15.4,286.165,44.378,172.85,22.781,22.879,15.17,13.654,13.654
11.525,10.99,15.4,286.16,44.378,172.848,22.781,22.88,15.17,13.652,13.652
11.525,10.99,15.4,286.156,44.377,172.846,22.781,22.88,15.17,13.652,13.652
11.525,10.99,15.4,286.151,44.377,172.845,22.781,22.88,15.169,13.651,13.651
11.525,10.989,15.401,286.147,44.376,172.843,22.781,22.881,15.17,13.651,13.651
11.525,10.989,15.401,286.142,44.375,172.841,22.781,22.882,15.169,13.652,13.652
11.525,10.989,15.401,286.138,44.375,172.839,22.781,22.882,15.17,13.651,13.651
11.525,10.989,15.401,286.134,44.374,172.837,22.78,22.883,15.17,13.651,13.651
11.525,10.988,15.402,286.13,44.374,172.835,22.78,22.883,15.169,13.652,13.652
11.525,10.988,15.402,286.127,44.373,172.834,22.78,22.883,15.17,13.653,13.653
11.525,10.987,15.402,286.122,44.373,172.832,22.78,22.883,15.169,13.652,13.652
11.524,10.987,15.402,286.119,44.373,172.83,22.78,22.883,15.169,13.652,13.652
11.524,10.987,15.403,286.115,44.372,172.828,22.78,22.883,15.169,13.652,13.652
11.524,10.987,15.403,286.111,44.372,172.826,22.78,22.883,15.169,13.652,13.652
11.524,10.987,15.403,286.108,44.372,172.825,22.78,22.883,15.169,13.65,13.65
11.524,10.987,15.403,286.104,44.371,172.823,22.78,22.883,15.168,13.651,13.651
11.524,10.986,15.403,286.102,44.37,172.821,22.78,22.883,15.169,13.651,13.651
11.524,10.986,15.404,286.097,44.37,172.819,22.78,22.883,15.168,13.65,13.65
11.524,10.986,15.404,286.094,44.37,172.818,22.78,22.883,15.168,13.65,13.65
11.524,10.986,15.404,286.091,44.369,172.816,22.78,22.883,15.169,13.65,13.65
11.524,10.985,15.404,286.087,44.368,172.814,22.78,22.884,15.168,13.651,13.651
11.524,10.985,15.404,286.084,44.368,172.812,22.78,22.884,15.169,13.651,13.651
11.524,10.985,15.404,286.081,44.367,172.811,22.78,22.884,15.169,13.651,13.651
11.524,10.985,15.405,286.078,44.367,172.809,22.78,22.884,15.169,13.65,13.65
11.524,10.985,15.405,286.074,44.367,172.807,22.78,22.884,15.169,13.65,13.65
11.524,10.985,15.405,286.071,44.366,172.806,22.78,22.883,15.168,13.65,13.65
11.523,10.984,15.405,286.068,44.366,172.804,22.78,22.883,15.168,13.65,13.65
11.523,10.984,15.406,286.065,44.365,172.802,22.78,22.883,15.168,13.649,13.649
11.523,10.984,15.406,286.062,44.365,172.801,22.78,22.883,15.168,13.649,13.649
11.523,10.984,15.406,286.059,44.364,172.8,22.78,22.883,15.168,13.649,13.649
11.523,10.984,15.407,286.056,44.364,172.798,22.78,22.883,15.168,13.649,13.649
11.523,10.984,15.407,286.053,44.364,172.797,22.78,22.883,15.168,13.649,13.649
11.523,10.983,15.407,286.05,44.363,172.795,22.78,22.883,15.168,13.65,13.65
11.523,10.983,15.408,286.048,44.363,172.794,22.78,22.883,15.168,13.649,13.649
11.523,10.983,15.408,286.046,44.362,172.792,22.78,22.883,15.168,13.649,13.649
11.523,10.983,15.408,286.043,44.362,172.791,22.78,22.883,15.167,13.65,13.65
11.523,10.983,15.408,286.04,44.361,172.789,22.78,22.883,15.167,13.649,13.649
11.523,10.983,15.409,286.038,44.361,172.788,22.78,22.883,15.167,13.65,13.65
11.523,10.983,15.409,286.035,44.36,172.786,22.78,22.883,15.167,13.649,13.649
11.523,10.983,15.409,286.033,44.36,172.784,22.78,22.883,15.167,13.649,13.649
11.522,10.983,15.409,286.03,44.36,172.783,22.78,22.883,15.167,13.649,13.649
11.522,10.983,15.409,286.027,44.359,172.782,22.78,22.883,15.167,13.649,13.649
11.522,10.983,15.41,286.025,44.359,172.781,22.78,22.883,15.167,13.649,13.649
11.522,10.982,15.41,286.022,44.358,172.779,22.78,22.883,15.167,13.649,13.649
11.522,10.982,15.41,286.02,44.358,172.778,22.78,22.883,15.167,13.649,13.649
11.522,10.982,15.411,286.018,44.357,172.776,22.78,22.883,15.167,13.649,13.649
11.522,10.982,15.411,286.014,44.357,172.775,22.78,22.883,15.167,13.649,13.649
11.522,10.982,15.411,286.012,44.356,172.773,22.78,22.883,15.166,13.649,13.649
11.522,10.982,15.411,286.009,44.356,172.772,22.78,22.883,15.166,13.649,13.649
11.522,10.981,15.412,286.007,44.355,172.77,22.78,22.883,15.166,13.649,13.649
11.522,10.981,15.412,286.005,44.355,172.768,22.78,22.883,15.166,13.648,13.648
11.522,10.981,15.412,286.003,44.354,172.767,22.78,22.883,15.166,13.648,13.648
11.521,10.981,15.412,286.0,44.354,172.766,22.78,22.883,15.166,13.649,13.649
11.521,10.98,15.413,285.998,44.354,172.765,22.78,22.883,15.166,13.648,13.648
11.521,10.98,15.413,285.996,44.353,172.764,22.78,22.883,15.166,13.648,13.648
11.521,10.98,15.413,285.994,44.353,172.762,22.78,22.883,15.166,13.648,13.648
11.521,10.98,15.413,285.992,44.353,172.761,22.78,22.883,15.166,13.648,13.648
11.521,10.98,15.414,285.989,44.352,172.76,22.78,22.883,15.166,13.648,13.648
11.521,10.98,15.414,285.987,44.352,172.758,22.78,22.883,15.166,13.648,13.648
11.521,10.98,15.414,285.985,44.351,172.757,22.78,22.883,15.166,13.648,13.648
11.521,10.98,15.414,285.983,44.351,172.755,22.78,22.883,15.166,13.648,13.648
11.52,10.98,15.414,285.981,44.35,172.754,22.78,22.883,15.166,13.648,13.648
11.52,10.98,15.415,285.979,44.35,172.753,22.78,22.883,15.166,13.648,13.648
11.52,10.98,15.415,285.977,44.35,172.752,22.78,22.883,15.166,13.648,13.648
11.52,10.979,15.415,285.975,44.349,172.74,22.78,22.883,15.166,13.648,13.648
11.52,10.979,15.415,285.973,44.349,172.683,22.78,22.883,15.166,13.648,13.648
11.52,10.979,15.416,285.971,44.348,172.595,22.78,22.883,15.166,13.648,13.648
11.52,10.979,15.416,285.969,44.348,172.473,22.78,22.883,15.165,13.648,13.648
11.52,10.979,15.416,285.967,44.347,172.292,22.78,22.883,15.166,13.648,13.648
11.52,10.979,15.416,285.965,44.347,172.075,22.78,22.883,15.165,13.648,13.648
